player_name,name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,player_agent,current_club,joined,contract_expires,date_of_last_contract_extension,outfitter,twitter,facebook,instagram,website,player_valuation,max_player_valuation,max_player_valuation_date,URL,query_date,tik_tok,on_loan_from,contract_there_expires,full_name,contract_option,x2nd_club
Thomas Lemar,NA,1995-11-12,Baie-Mahault,27,1.71,France Guadeloupe,midfield - Attacking Midfield,left,Kemari,Atlético de Madrid,2018-07-01,2027-06-30,2022-07-20,adidas,NA,NA,http://www.instagram.com/thom_lemar27/,NA,22000000,70000000,2018-07-16,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,2023-07-29,NA,NA,NA,NA,NA,NA
Yannick Carrasco,Yannick Ferreira Carrasco,1993-09-04,Ixelles,29,1.81,Belgium Spain,Attack - Left Winger,right,Gol International,Atlético de Madrid,2020-09-08,2024-06-30,NA,Nike,http://twitter.com/CarrascoY21,http://www.facebook.com/YannickCarrascoOfficial/?ref=br_rs,http://www.instagram.com/yannickferreiracarrasco/,NA,25000000,40000000,2017-01-24,https://www.transfermarkt.com/yannick-carrasco/profil/spieler/140776,2023-07-29,NA,NA,NA,NA,NA,NA
Ángel Correa,Ángel Martín Correa Martínez,1995-03-09,Rosario,28,1.71,Argentina Spain,Attack - Right Winger,right,Augustin Jimenez,Atlético de Madrid,2015-01-01,2026-06-30,2022-01-04,NA,http://twitter.com/AngelCorrea32 ,NA,http://www.instagram.com/angelcorrea32/,NA,30000000,45000000,2022-03-21,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,2023-07-29,NA,NA,NA,NA,NA,NA
Antoine Griezmann,Antoine Griezmann,1991-03-21,Mâcon,32,1.76,France,Attack - Second Striker,left,BY AND FOR,Atlético de Madrid,2023-07-01,2026-06-30,NA,Puma,http://twitter.com/AntoGriezmann,http://www.facebook.com/antoine.griezmann/ ,http://www.instagram.com/antogriezmann/,NA,25000000,150000000,2018-10-31,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,2023-07-29,http://vm.tiktok.com/ZMLwAuGvh,NA,NA,NA,NA,NA
Álvaro Morata,Álvaro Borja Morata Martín,1992-10-23,Madrid,30,1.89,Spain,Attack - Centre-Forward,right,Niagara Sports ...,Atlético de Madrid,2020-07-01,2024-06-30,2020-09-21,adidas,http://twitter.com/AlvaroMorata,http://www.facebook.com/alvaromorata,http://instagram.com/alvaromorata,http://alvaromorata9.com/,20000000,65000000,2018-01-02,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,2023-07-29,NA,NA,NA,NA,NA,NA
Memphis Depay,NA,1994-02-13,Moordrecht,29,1.78,Netherlands Ghana,Attack - Centre-Forward,right,TEAM DEPAY,Atlético de Madrid,2023-01-20,2025-06-30,NA,Puma,http://twitter.com/memphis,http://www.facebook.com/memphisdepayofficial,http://www.instagram.com/memphisdepay/,NA,14000000,55000000,2019-12-19,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,2023-07-29,NA,NA,NA,NA,NA,NA
Álex Remiro,Alejandro Remiro Gargallo,1995-03-24,Cascante,28,1.91,Spain,Goalkeeper,right,Feel Winner,Real Sociedad,2019-07-01,2027-06-30,2022-06-29,NA,http://twitter.com/alex13remiro,NA,http://www.instagram.com/alexremiro13/,NA,25000000,25000000,2022-11-07,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,2023-07-29,NA,NA,NA,NA,NA,NA
Andoni Zubiaurre,Andoni Zubiaurre Dorronsoro,1996-12-04,Ordizia,26,1.89,Spain,Goalkeeper,left,YOU FIRST,CD Eldense,2023-07-17,2025-06-30,NA,NA,NA,NA,http://www.instagram.com/andoni58/,NA,NA,NA,2018-05-30,https://www.transfermarkt.com/andoni-zubiaurre/profil/spieler/428948,2023-07-29,NA,NA,NA,NA,NA,NA
Robin Le Normand,NA,1996-11-11,Pabu,26,1.87,Spain France,Defender - Centre-Back,right,AC Talent,Real Sociedad,2019-07-01,2026-06-30,2022-07-20,NA,http://twitter.com/ln_robin,NA,http://www.instagram.com/lenormand_r/,NA,35000000,35000000,2022-09-23,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,2023-07-29,NA,NA,NA,NA,NA,NA
Igor Zubeldia,Igor Zubeldia Elorza,1997-03-30,Azkoitia,26,1.81,Spain,Defender - Centre-Back,right,Wasserman,Real Sociedad,2017-07-01,2029-06-30,2023-05-17,NA,NA,NA,http://www.instagram.com/igorzubeldia/,NA,15000000,30000000,2019-06-11,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,2023-07-29,NA,NA,NA,NA,NA,NA
Aritz Elustondo,Aritz Elustondo Irribarria,1994-03-28,Beasain,29,1.82,Spain,Defender - Centre-Back,right,IDUB GLOBAL,Real Sociedad,2016-01-04,2026-06-30,2023-03-05,NA,NA,NA,http://www.instagram.com/aritzelus/,NA,14000000,20000000,2021-12-30,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,2023-07-29,NA,NA,NA,NA,NA,NA
Jon Pacheco,Jon Pacheco Dozagarat,2001-01-08,Elizondo,22,1.84,Spain,Defender - Centre-Back,left,IDUB GLOBAL,Real Sociedad,2022-07-01,2027-06-30,NA,NA,NA,NA,NA,NA,8000000,8000000,2023-07-12,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560,2023-07-29,NA,NA,NA,NA,NA,NA
Aihen Muñoz,Aihen Muñoz Capellán,1997-08-16,Etxauri,25,1.75,Spain,Defender - Left-Back,left,YOU FIRST,Real Sociedad,2019-07-01,2024-06-30,2021-12-13,NA,NA,NA,http://www.instagram.com/aihen97/,NA,6000000,7500000,2019-06-11,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,2023-07-29,NA,NA,NA,NA,NA,NA
Diego Rico,Diego Rico Salguero,1993-02-23,Burgos,30,1.83,Spain,Defender - Left-Back,left,IDUB GLOBAL,Real Sociedad,2021-07-26,2025-06-30,2023-03-06,Nike,NA,NA,http://www.instagram.com/diegorico26/,NA,3000000,10000000,2018-08-13,https://www.transfermarkt.com/diego-rico/profil/spieler/249513,2023-07-29,NA,NA,NA,NA,NA,NA
Andoni Gorosabel,Andoni Gorosabel Espinosa,1996-08-04,Arrasate,26,1.74,Spain,Defender - Right-Back,right,NA,Real Sociedad,2018-07-01,2024-06-30,2020-06-09,NA,NA,NA,NA,NA,9000000,10000000,2021-01-05,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,2023-07-29,NA,NA,NA,NA,NA,NA
Álex Sola,Alejandro Sola López-Ocaña,1999-06-09,Donostia-San Sebastián,24,1.78,Spain,Defender - Right-Back,right,LEADERBROCK,Real Sociedad,2022-07-01,2026-06-30,NA,adidas,http://twitter.com/alexsola5,NA,http://www.instagram.com/aleexsolaa/,NA,3000000,3000000,2022-11-07,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,2023-07-29,NA,NA,NA,NA,NA,NA
Martín Zubimendi,Martín Zubimendi Ibáñez,1999-02-02,Donostia-San Sebastián,24,1.81,Spain,midfield - Defensive Midfield,right,IDUB GLOBAL,Real Sociedad,2020-09-10,2027-06-30,2022-10-14,NA,NA,NA,http://www.instagram.com/martin_zubimendi/,NA,40000000,40000000,2022-11-07,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,2023-07-29,NA,NA,NA,NA,NA,NA
Asier Illarramendi,Asier Illarramendi Andonegi,1990-03-08,Mutriku,33,1.79,Spain,midfield - Defensive Midfield,right,Bahía Internacional,Without Club,2023-07-01,NA,NA,NA,http://twitter.com/illarra4,http://t.co/e4BWLozgAv,http://www.instagram.com/illarra4/,NA,2000000,25000000,2018-10-31,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,2023-07-29,NA,NA,NA,NA,NA,NA
Mikel Merino,Mikel Merino Zazón,1996-06-22,Pamplona,27,1.89,Spain,midfield - Central Midfield,left,Bahía Internacional,Real Sociedad,2018-07-12,2025-06-30,2020-07-22,adidas,http://twitter.com/mikelmerino1,NA,http://www.instagram.com/mikelmerino/,NA,50000000,50000000,2021-12-30,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,2023-07-29,NA,NA,NA,NA,NA,NA
Ander Guevara,Ander Guevara Lajo,1997-07-07,Vitoria-Gasteiz,26,1.8,Spain,midfield - Central Midfield,right,YOU FIRST,Deportivo Alavés,2023-07-09,2027-06-30,NA,NA,NA,NA,http://www.instagram.com/anderguevara/,NA,2500000,7500000,2019-12-20,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,2023-07-29,NA,NA,NA,NA,NA,NA
Beñat Turrientes,Beñat Turrientes Imaz,2002-01-31,Beasain,21,1.81,Spain,midfield - Central Midfield,right,IDUB GLOBAL,Real Sociedad,2022-07-01,2027-06-30,2022-07-01,NA,NA,NA,http://www.instagram.com/tuurrii8/,NA,2000000,3000000,2021-10-13,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,2023-07-29,NA,NA,NA,NA,NA,NA
Brais Méndez,Brais Méndez Portela,1997-01-07,Mos,26,1.84,Spain,midfield - Attacking Midfield,left,InterStarDeporte,Real Sociedad,2022-07-06,2028-06-30,NA,NA,NA,NA,http://www.instagram.com/braismendez10/,NA,25000000,30000000,2022-11-07,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,2023-07-29,NA,NA,NA,NA,NA,NA
Robert Navarro,Robert Navarro Muñoz,2002-04-12,Barcelona,21,1.78,Spain,midfield - Attacking Midfield,right,NA,Real Sociedad,2022-08-07,2025-06-30,NA,NA,NA,NA,http://www.instagram.com/robertnavarro10/,NA,3000000,4000000,2022-11-07,https://www.transfermarkt.com/robert-navarro/profil/spieler/563137,2023-07-29,NA,NA,NA,NA,NA,NA
David Silva,David Josué Jiménez Silva,1986-01-08,Arguineguín,37,1.7,Spain,midfield - Attacking Midfield,left,IFM,Retired,2023-07-27,NA,NA,Puma,http://twitter.com/21LVA,http://www.facebook.com/davidsilvaoficial,http://www.instagram.com/david21lva/,http://www.davidjimenezsilva.com/,NA,50000000,2012-06-24,https://www.transfermarkt.com/david-silva/profil/spieler/35518,2023-07-29,NA,NA,NA,NA,NA,NA
Mikel Oyarzabal,Mikel Oyarzabal Ugarte,1997-04-21,Eibar,26,1.81,Spain,Attack - Left Winger,left,NA,Real Sociedad,2016-01-01,2028-06-30,2023-02-10,Nike,http://twitter.com/Mikeloyar11,NA,http://www.instagram.com/mikel10oyar/,NA,40000000,70000000,2021-01-05,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,2023-07-29,NA,NA,NA,NA,NA,NA
Ander Barrenetxea,Ander Barrenetxea Muguruza,2001-12-27,Donostia-San Sebastián,21,1.75,Spain,Attack - Left Winger,right,Wasserman,Real Sociedad,2019-07-01,2027-06-30,2021-02-03,NA,NA,NA,http://www.instagram.com/anderbarrene7/,NA,6000000,15000000,2021-01-05,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,2023-07-29,NA,NA,NA,NA,NA,NA
Martín Merquelanz,Martín Merquelanz Castellanos,1995-06-12,Irún,28,1.76,Spain,Attack - Left Winger,left,IDUB GLOBAL,Real Sociedad,2018-08-14,2025-06-30,NA,NA,NA,NA,http://www.instagram.com/merquelanz11/,NA,NA,2000000,2020-07-23,https://www.transfermarkt.com/martin-merquelanz/profil/spieler/289272,2023-07-29,NA,NA,NA,NA,NA,NA
Takefusa Kubo,久保 建英,2001-06-04,"Kawasaki, Kanagawa",22,1.73,Japan,Attack - Right Winger,left,Roberto Tukada,Real Sociedad,2022-07-19,2027-06-30,NA,NA,NA,NA,http://www.instagram.com/takefusa.kubo/,NA,25000000,30000000,2020-07-23,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,2023-07-29,NA,NA,NA,NA,NA,NA
Umar Sadiq,Umar Sadiq Mesbah,1997-02-02,Kaduna,26,1.91,Nigeria,Attack - Centre-Forward,right,CAA Base Ltd,Real Sociedad,2022-09-01,2028-06-30,NA,Nike,NA,NA,http://instagram.com/sadiq.umar19/,NA,18000000,18000000,2021-10-13,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,2023-07-29,NA,NA,NA,NA,NA,NA
Mohamed-Ali Cho,NA,2004-01-19,Stains,19,1.81,France England,Attack - Centre-Forward,left,Sparka Management,Real Sociedad,2022-07-01,2027-06-30,NA,adidas,NA,NA,http://www.instagram.com/mofire.11/,NA,12000000,15000000,2022-03-23,https://www.transfermarkt.com/momo-cho/profil/spieler/670847,2023-07-29,NA,NA,NA,NA,NA,NA
Alexander Sørloth,NA,1995-12-05,Trondheim,27,1.95,Norway,Attack - Centre-Forward,left,Keypass AS,Villarreal CF,2023-07-25,2028-06-30,NA,Nike,http://twitter.com/Asorloth,NA,http://instagram.com/asorloth,NA,12000000,20000000,2020-08-04,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,2023-07-29,NA,NA,NA,NA,NA,NA
Carlos Fernández,Carlos Fernández Luna,1996-05-22,Castilleja de Guzmán,27,1.85,Spain,Attack - Centre-Forward,left,Relatives,Real Sociedad,2021-01-24,2026-06-30,NA,NA,NA,NA,NA,NA,3000000,10000000,2020-07-23,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,2023-07-29,NA,NA,NA,NA,NA,NA
Filip Jörgensen,Filip Jørgensen,2002-04-16,Lomma,21,1.9,Denmark Sweden,Goalkeeper,right,Goal Management,Villarreal CF,2023-01-05,2025-06-30,2020-11-12,NA,NA,NA,http://www.instagram.com/filipjorgensen1/,NA,1500000,1500000,2022-11-07,https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323,2023-07-29,NA,NA,NA,NA,NA,NA
Pepe Reina,José Manuel Reina Páez,1982-08-31,Madrid,40,1.88,Spain,Goalkeeper,right,Manuel García ...,Villarreal CF,2022-07-08,2024-06-30,2023-06-22,adidas,http://twitter.com/PReina25,http://www.facebook.com/pages/Pepe-Reina-Official/129509713785828,http://www.instagram.com/preinaofficial/,http://pepereina25.com/,NA,22000000,2010-08-13,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,2023-07-29,NA,NA,NA,NA,NA,NA
Pau Torres,Pau Francisco Torres,1997-01-16,Villarreal,26,1.92,Spain,Defender - Centre-Back,left,InterStarDeporte,Aston Villa,2023-07-12,2028-06-30,NA,NA,http://twitter.com/pauttorres,NA,http://www.instagram.com/pauttorres/,NA,45000000,50000000,2021-01-05,https://www.transfermarkt.com/pau-torres/profil/spieler/399776,2023-07-29,NA,NA,NA,NA,NA,NA
Jorge Cuenca,Jorge Cuenca Barreno,1999-11-17,Madrid,23,1.9,Spain,Defender - Centre-Back,left,InterStarDeporte,Villarreal CF,2020-09-21,2025-06-30,NA,Nike,NA,NA,http://www.instagram.com/jorgecuenca22/,NA,5000000,8000000,2022-03-21,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,2023-07-29,NA,NA,NA,NA,NA,NA
Aïssa Mandi,عيسى ماندي,1991-10-22,Châlons-en-Champagne,31,1.84,Algeria France,Defender - Centre-Back,right,Wasserman,Villarreal CF,2021-07-01,2025-06-30,NA,NA,http://twitter.com/aissamandi23,NA,http://www.instagram.com/aissamandi23/,NA,3000000,20000000,2019-12-20,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,2023-07-29,NA,NA,NA,NA,NA,NA
Raúl Albiol,Raúl Albiol Tortajada,1985-09-04,Vilamarxant,37,1.9,Spain,Defender - Centre-Back,right,Football Capital,Villarreal CF,2019-07-04,2024-06-30,2023-05-10,NA,http://twitter.com/R_Albiol,NA,http://instagram.com/raulalbiol33/,http://www.raulalbiol18.com/,2500000,18000000,2010-04-12,https://www.transfermarkt.com/raul-albiol/profil/spieler/15452,2023-07-29,NA,NA,NA,NA,NA,NA
Alfonso Pedraza,Alfonso Pedraza Sag,1996-04-09,San Sebastián de los Ballesteros,27,1.84,Spain,Defender - Left-Back,left,LEADERBROCK,Villarreal CF,2016-07-01,2026-06-30,2022-05-26,NA,http://twitter.com/Alfonsopedraza9,NA,http://www.instagram.com/alfonsopedraza9/,NA,15000000,22000000,2019-06-11,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,2023-07-29,NA,NA,NA,NA,NA,NA
Johan Mojica,Johan Andrés Mojica Palacio,1992-08-21,Santiago de Cali,30,1.85,Colombia Spain,Defender - Left-Back,left,LF Sport Management,CA Osasuna,2023-07-26,2024-06-30,NA,Nike,http://twitter.com/11johanmojica,NA,http://www.instagram.com/johanmojica/,NA,3000000,5000000,2018-07-16,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,2023-07-29,NA,Villarreal CF,"Jun 30, 2026",NA,NA,NA
Alberto Moreno,Alberto Moreno Pérez,1992-07-05,Sevilla,31,1.71,Spain,Defender - Left-Back,left,NA,Villarreal CF,2019-07-09,2024-06-30,NA,adidas,http://twitter.com/18albertomp,NA,http://www.instagram.com/amplfc18/,NA,3000000,15000000,2014-07-20,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,2023-07-29,NA,NA,NA,NA,NA,NA
Juan Foyth,Juan Marcos Foyth,1998-01-12,La Plata,25,1.87,Argentina Spain,Defender - Right-Back,right,Primotempo,Villarreal CF,2021-07-01,2026-06-30,NA,adidas,http://twitter.com/JuanMFoyth,NA,http://www.instagram.com/juanfoyth/,NA,25000000,25000000,2022-06-03,https://www.transfermarkt.com/juan-foyth/profil/spieler/480763,2023-07-29,NA,NA,NA,NA,NA,NA
Kiko Femenía,Francisco Femenía Far,1991-02-02,Sanet y Negrals,32,1.71,Spain,Defender - Right-Back,right,Goal Management,Villarreal CF,2022-07-28,2025-06-30,NA,NA,http://twitter.com/kikofeme,NA,http://www.instagram.com/kikof.21/,NA,2500000,6000000,2019-09-12,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467,2023-07-29,NA,NA,NA,NA,NA,NA
Francis Coquelin,NA,1991-05-13,Laval,32,1.77,France Réunion,midfield - Defensive Midfield,right,One Team Football,Villarreal CF,2020-08-12,2024-06-30,NA,Nike,NA,NA,http://www.instagram.com/fcoquelin_official/,NA,3000000,24000000,2019-12-20,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,2023-07-29,NA,NA,NA,NA,NA,NA
Étienne Capoue,NA,1988-07-11,Niort,35,1.89,France Guadeloupe,midfield - Defensive Midfield,right,World Soccer Star ...,Villarreal CF,2021-01-04,2024-06-30,2022-07-20,NA,NA,NA,NA,NA,3000000,13000000,2013-05-30,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,2023-07-29,NA,NA,NA,NA,NA,NA
Ramón Terrats,Ramón Terrats Espacio,2000-10-18,Barcelona,22,1.81,Spain,midfield - Defensive Midfield,left,MagicPlayers,Villarreal CF,2023-07-01,2026-06-30,NA,NA,NA,NA,NA,NA,4000000,4000000,2023-06-13,https://www.transfermarkt.com/ramon-terrats/profil/spieler/783396,2023-07-29,NA,NA,NA,NA,NA,NA
Giovani Lo Celso,NA,1996-04-09,Rosario,27,1.77,Argentina Italy,midfield - Central Midfield,left,DCGLOBALSL,Tottenham Hotspur,2020-07-01,2025-06-30,NA,Puma,http://twitter.com/LoCelsoGiovani,NA,http://instagram.com/locelsogiovani/,NA,14000000,50000000,2019-06-11,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,2023-07-29,NA,NA,NA,NA,NA,NA
Dani Parejo,Daniel Parejo Muñoz,1989-04-16,Coslada,34,1.82,Spain,midfield - Central Midfield,right,AC Talent,Villarreal CF,2020-08-12,2024-06-30,NA,NA,http://twitter.com/DaniParejo ,NA,http://www.instagram.com/dani_parejo10/,NA,6000000,35000000,2019-12-20,https://www.transfermarkt.com/dani-parejo/profil/spieler/59561,2023-07-29,NA,NA,NA,NA,NA,NA
Manu Trigueros,Manuel Trigueros Muñoz,1991-10-17,Talavera de la Reina,31,1.78,Spain,midfield - Central Midfield,right,NA,Villarreal CF,2012-07-01,2025-06-30,2021-11-11,NA,http://twitter.com/Trigueros17,NA,NA,NA,4000000,20000000,2018-03-22,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854,2023-07-29,NA,NA,NA,NA,NA,NA
Álex Baena,Alejandro Baena Rodríguez,2001-07-20,Roquetas de Mar,22,1.74,Spain,midfield - Attacking Midfield,right,CAA Stellar,Villarreal CF,2020-08-01,2028-06-30,2023-01-20,NA,NA,NA,NA,NA,20000000,20000000,2023-03-23,https://www.transfermarkt.com/alex-baena/profil/spieler/548111,2023-07-29,NA,NA,NA,NA,NA,NA
Yéremy Pino,Yéremy Jesús Pino Santos,2002-10-20,Las Palmas,20,1.72,Spain,Attack - Right Winger,right,CAA Stellar,Villarreal CF,2020-08-01,2027-06-30,2021-11-15,NA,NA,NA,http://www.instagram.com/yeresantos10/,NA,40000000,40000000,2022-03-21,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,2023-07-29,NA,NA,NA,NA,NA,NA
Samuel Chukwueze,Samuel Chimerenka Chukwueze,1999-05-22,Umahaia,24,1.72,Nigeria,Attack - Right Winger,left,InterLex Sport,AC Milan,2023-07-27,2028-06-30,NA,NA,http://twitter.com/chukwueze_8,NA,http://instagram.com/chukwuezesamuel8/,NA,25000000,30000000,2019-06-11,https://www.transfermarkt.com/samuel-chukwueze/profil/spieler/401922,2023-07-29,NA,NA,NA,NA,NA,NA
Gerard Moreno,Gerard Moreno Balagueró,1992-04-07,Santa Perpètua de Mogoda,31,1.8,Spain,Attack - Centre-Forward,left,YOU FIRST,Villarreal CF,2018-07-01,2027-06-30,2021-08-09,NA,http://twitter.com/GerardMoreno9,NA,http://www.instagram.com/gerard_moreno/,NA,20000000,40000000,2021-05-31,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolas Jackson,NA,2001-06-20,Banjul,22,1.88,Senegal The Gambia,Attack - Centre-Forward,right,Epic Sports,Chelsea FC,2023-07-01,2031-06-30,NA,NA,NA,NA,http://www.instagram.com/jackson.nj11/,NA,30000000,30000000,2023-06-13,https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,2023-07-29,NA,NA,NA,NA,NA,NA
José Luis Morales,José Luis Morales Nogales,1987-07-23,Madrid,36,1.8,Spain,Attack - Centre-Forward,right,ABADSPORT,Villarreal CF,2022-07-01,2024-06-30,NA,NA,NA,NA,http://www.instagram.com/morales19jose/,NA,3000000,10000000,2018-10-31,https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,2023-07-29,NA,NA,NA,NA,NA,NA
Rui Silva,Rui Tiago Dantas da Silva,1994-02-07,Maia,29,1.91,Portugal,Goalkeeper,left,Team of Future,Real Betis Balompié,2021-07-01,2026-06-30,NA,NA,NA,http://www.facebook.com/rui.silva.100483,http://www.instagram.com/ruisilva_1/,NA,15000000,15000000,2022-06-03,https://www.transfermarkt.com/rui-silva/profil/spieler/234811,2023-07-29,NA,NA,NA,NA,NA,NA
Dani Martín,Daniel Martín Fernández,1998-07-08,Gijón,25,1.87,Spain,Goalkeeper,right,Bahía Internacional,FC Andorra,2023-07-15,2025-06-30,NA,NA,NA,NA,http://www.instagram.com/dani1mf/,NA,1500000,5000000,2019-09-10,https://www.transfermarkt.com/dani-martin/profil/spieler/335221,2023-07-29,NA,NA,NA,NA,NA,NA
Claudio Bravo,Claudio Andrés Bravo Muñoz,1983-04-13,Viluco,40,1.84,Chile Spain,Goalkeeper,right,NA,Real Betis Balompié,2020-08-30,2024-06-30,2023-06-19,adidas,http://twitter.com/c1audiobravo,NA,http://www.instagram.com/claudiobravo1/,NA,1000000,15000000,2015-07-01,https://www.transfermarkt.com/claudio-bravo/profil/spieler/40423,2023-07-29,NA,NA,NA,NA,NA,NA
Luiz Felipe,NA,1997-03-22,Colina,26,1.87,Italy Brazil,Defender - Centre-Back,right,AIS Football,Real Betis Balompié,2022-07-04,2027-06-30,NA,adidas,NA,NA,http://www.instagram.com/luizfeliperamos27/,NA,15000000,22000000,2020-08-25,https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931,2023-07-29,NA,NA,NA,Luiz Felipe Ramos Marchi,NA,NA
